r	LTE	1.536	500	7.0.0.6	4
r	LTE	1.537	500	7.0.0.27	25
r	LTE	1.538	500	7.0.0.37	35
t	uav	1.6	501	8.1.1.1
t	uav	1.6	501	8.1.1.2
t	uav	1.6	501	8.1.1.3
t	uav	1.6	501	8.1.1.4
t	uav	1.6	501	8.1.1.5
t	uav	1.6	501	8.1.1.6
t	uav	1.6	501	8.1.1.7
t	uav	1.6	501	8.1.1.8
t	uav	1.6	501	8.1.1.9
t	uav	1.6	501	8.1.1.10
t	uav	1.6	501	8.1.1.11
t	uav	1.6	501	8.1.1.12
t	uav	1.6	501	8.1.1.13
t	uav	1.6	501	8.1.1.14
t	uav	1.6	501	8.1.1.15
t	uav	1.6	501	8.1.1.16
t	uav	1.6	501	8.1.1.17
t	uav	1.6	501	8.1.1.18
t	uav	1.6	501	8.1.1.19
t	uav	1.6	501	8.1.1.20
t	uav	1.6	501	8.1.1.21
t	uav	1.6	501	8.1.1.22
t	uav	1.6	501	8.1.1.23
t	uav	1.6	501	8.1.1.24
t	uav	1.6	501	8.1.1.25
t	uav	1.6	501	8.1.1.26
t	uav	1.6	501	8.1.1.27
t	uav	1.6	501	8.1.1.28
t	uav	1.6	501	8.1.1.29
t	uav	1.6	501	8.1.1.30
t	uav	1.6	501	8.1.1.31
t	uav	1.6	501	8.1.1.32
t	uav	1.6	501	8.1.1.33
t	uav	1.6	501	8.1.1.34
t	uav	1.6	501	8.1.1.35
t	uav	1.6	501	8.1.1.36
t	uav	1.6	501	8.1.1.37
t	uav	1.6	501	8.1.1.38
t	uav	1.6	501	8.1.1.39
t	uav	1.6	501	8.1.1.40
t	uav	1.601	502	8.1.1.1
t	uav	1.601	502	8.1.1.2
t	uav	1.601	502	8.1.1.3
t	uav	1.601	502	8.1.1.4
t	uav	1.601	502	8.1.1.5
t	uav	1.601	502	8.1.1.6
t	uav	1.601	502	8.1.1.7
t	uav	1.601	502	8.1.1.8
t	uav	1.601	502	8.1.1.9
t	uav	1.601	502	8.1.1.10
t	uav	1.601	502	8.1.1.11
t	uav	1.601	502	8.1.1.12
t	uav	1.601	502	8.1.1.13
t	uav	1.601	502	8.1.1.14
t	uav	1.601	502	8.1.1.15
t	uav	1.601	502	8.1.1.16
t	uav	1.601	502	8.1.1.17
t	uav	1.601	502	8.1.1.18
